# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Sat Sep 10 22:12:55 2022.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"ALAS-CPLX[c]"	5	24	1.1792231698159154e-06	19895.779984085126	1740.8562965319027	{"alaT-tRNA[c]": 659.3719951008354, "alaU-tRNA[c]": 659.3719951008354, "alaV-tRNA[c]": 659.3719951008354, "alaW-tRNA[c]": 447.8304030401369, "alaX-tRNA[c]": 447.8304030401369}	{"alaT-tRNA[c]__basal": 0.13573282666213182, "alaU-tRNA[c]__basal": 0.13573282666213182, "alaV-tRNA[c]__basal": 0.13573282666213182, "alaW-tRNA[c]__basal": 0.5085569964869533, "alaX-tRNA[c]__basal": 0.5085569964869533, "alaT-tRNA[c]__with_aa": 0.12069850938570188, "alaU-tRNA[c]__with_aa": 0.12069850938570188, "alaV-tRNA[c]__with_aa": 0.12069850938570188, "alaW-tRNA[c]__with_aa": 0.46833928675889225, "alaX-tRNA[c]__with_aa": 0.46833928675889225}	{"alaT-tRNA[c]__basal": 0.2092469893816475, "alaU-tRNA[c]__basal": 0.2092469893816475, "alaV-tRNA[c]__basal": 0.2092469893816475, "alaW-tRNA[c]__basal": 0.7840401636927712, "alaX-tRNA[c]__basal": 0.7840401636927712, "alaT-tRNA[c]__with_aa": 0.19389705551268194, "alaU-tRNA[c]__with_aa": 0.19389705551268194, "alaV-tRNA[c]__with_aa": 0.19389705551268194, "alaW-tRNA[c]__with_aa": 0.7523784694394652, "alaX-tRNA[c]__with_aa": 0.7523784694394652}
"ALAS-CPLX[c]"	5	25	2.974993146323399e-07	2366.205189314467	1862.1975402610021	{"alaT-tRNA[c]": 178.34108604261263, "alaU-tRNA[c]": 178.34108604261263, "alaV-tRNA[c]": 178.34108604261263, "alaW-tRNA[c]": 53.64660875468336, "alaX-tRNA[c]": 53.64660875468336}	{"alaT-tRNA[c]__basal": 0.33878098465653333, "alaU-tRNA[c]__basal": 0.33878098465653333, "alaV-tRNA[c]__basal": 0.33878098465653333, "alaW-tRNA[c]__basal": 0.5622345984401464, "alaX-tRNA[c]__basal": 0.5622345984401464, "alaT-tRNA[c]__with_aa": 0.29911387516041654, "alaU-tRNA[c]__with_aa": 0.29911387516041654, "alaV-tRNA[c]__with_aa": 0.29911387516041654, "alaW-tRNA[c]__with_aa": 0.5140329769966934, "alaX-tRNA[c]__with_aa": 0.5140329769966934}	{"alaT-tRNA[c]__basal": 0.5376767146091836, "alaU-tRNA[c]__basal": 0.5376767146091836, "alaV-tRNA[c]__basal": 0.5376767146091836, "alaW-tRNA[c]__basal": 0.892272113955728, "alaX-tRNA[c]__basal": 0.892272113955728, "alaT-tRNA[c]__with_aa": 0.4978392639889454, "alaU-tRNA[c]__with_aa": 0.4978392639889454, "alaV-tRNA[c]__with_aa": 0.4978392639889454, "alaW-tRNA[c]__with_aa": 0.8555427700871712, "alaX-tRNA[c]__with_aa": 0.8555427700871712}
"ALAS-CPLX[c]"	5	26	1.6695829785455934e-07	707.3395360850345	1411.6429414775046	{"alaT-tRNA[c]": 73.60979755381676, "alaU-tRNA[c]": 73.60979755381676, "alaV-tRNA[c]": 73.60979755381676, "alaW-tRNA[c]": 15.120370911662267, "alaX-tRNA[c]": 15.120370911662267}	{"alaT-tRNA[c]__basal": 0.4458938120216316, "alaU-tRNA[c]__basal": 0.4458938120216316, "alaV-tRNA[c]__basal": 0.4458938120216316, "alaW-tRNA[c]__basal": 0.5052967453968437, "alaX-tRNA[c]__basal": 0.5052967453968437, "alaT-tRNA[c]__with_aa": 0.4215927673280708, "alaU-tRNA[c]__with_aa": 0.4215927673280708, "alaV-tRNA[c]__with_aa": 0.4215927673280708, "alaW-tRNA[c]__with_aa": 0.49478289794166286, "alaX-tRNA[c]__with_aa": 0.49478289794166286}	{"alaT-tRNA[c]__basal": 0.7628254436489303, "alaU-tRNA[c]__basal": 0.7628254436489303, "alaV-tRNA[c]__basal": 0.7628254436489303, "alaW-tRNA[c]__basal": 0.8644463730142379, "alaX-tRNA[c]__basal": 0.8644463730142379, "alaT-tRNA[c]__with_aa": 0.7777508507674746, "alaU-tRNA[c]__with_aa": 0.7777508507674746, "alaV-tRNA[c]__with_aa": 0.7777508507674746, "alaW-tRNA[c]__with_aa": 0.9127308205734304, "alaX-tRNA[c]__with_aa": 0.9127308205734304}
"ALAS-CPLX[c]"	5	27	2.0471329510801695e-07	616.7090604600335	1464.2682044672033	{"alaT-tRNA[c]": 70.71259637777294, "alaU-tRNA[c]": 70.71259637777294, "alaV-tRNA[c]": 70.71259637777294, "alaW-tRNA[c]": 11.485780385911394, "alaX-tRNA[c]": 11.485780385911394}	{"alaT-tRNA[c]__basal": 0.518362864593461, "alaU-tRNA[c]__basal": 0.518362864593461, "alaV-tRNA[c]__basal": 0.518362864593461, "alaW-tRNA[c]__basal": 0.4644968148562437, "alaX-tRNA[c]__basal": 0.4644968148562437, "alaT-tRNA[c]__with_aa": 0.4889504488557631, "alaU-tRNA[c]__with_aa": 0.4889504488557631, "alaV-tRNA[c]__with_aa": 0.4889504488557631, "alaW-tRNA[c]__with_aa": 0.4537515433379684, "alaX-tRNA[c]__with_aa": 0.4537515433379684}	{"alaT-tRNA[c]__basal": 0.9084914895800984, "alaU-tRNA[c]__basal": 0.9084914895800984, "alaV-tRNA[c]__basal": 0.9084914895800984, "alaW-tRNA[c]__basal": 0.8140863975298568, "alaX-tRNA[c]__basal": 0.8140863975298568, "alaT-tRNA[c]__with_aa": 0.9315693127624477, "alaU-tRNA[c]__with_aa": 0.9315693127624477, "alaV-tRNA[c]__with_aa": 0.9315693127624477, "alaW-tRNA[c]__with_aa": 0.8644825793249454, "alaX-tRNA[c]__with_aa": 0.8644825793249454}
"ALAS-CPLX[c]"	5	28	2.6696677859027357e-07	1193.444385079317	1795.1930054132774	{"alaT-tRNA[c]": 137.94826609789533, "alaU-tRNA[c]": 137.94826609789533, "alaV-tRNA[c]": 137.94826609789533, "alaW-tRNA[c]": 25.617550037459104, "alaX-tRNA[c]": 25.617550037459104}	{"alaT-tRNA[c]__basal": 0.5379496661622637, "alaU-tRNA[c]__basal": 0.5379496661622637, "alaV-tRNA[c]__basal": 0.5379496661622637, "alaW-tRNA[c]__basal": 0.5511321838666049, "alaX-tRNA[c]__basal": 0.5511321838666049, "alaT-tRNA[c]__with_aa": 0.4808550775581887, "alaU-tRNA[c]__with_aa": 0.4808550775581887, "alaV-tRNA[c]__with_aa": 0.4808550775581887, "alaW-tRNA[c]__with_aa": 0.5101703232676561, "alaX-tRNA[c]__with_aa": 0.5101703232676561}	{"alaT-tRNA[c]__basal": 0.8845516078854385, "alaU-tRNA[c]__basal": 0.8845516078854385, "alaV-tRNA[c]__basal": 0.8845516078854385, "alaW-tRNA[c]__basal": 0.9062085735262873, "alaX-tRNA[c]__basal": 0.9062085735262873, "alaT-tRNA[c]__with_aa": 0.8369124038758307, "alaU-tRNA[c]__with_aa": 0.8369124038758307, "alaV-tRNA[c]__with_aa": 0.8369124038758307, "alaW-tRNA[c]__with_aa": 0.8878899566794932, "alaX-tRNA[c]__with_aa": 0.8878899566794932}
"ALAS-CPLX[c]"	5	29	2.096923144145419e-07	849.3012195726754	1335.5446989290203	{"alaT-tRNA[c]": 103.21317276344816, "alaU-tRNA[c]": 103.21317276344816, "alaV-tRNA[c]": 103.21317276344816, "alaW-tRNA[c]": 19.968569975204858, "alaX-tRNA[c]": 19.968569975204858}	{"alaT-tRNA[c]__basal": 0.4872217661553179, "alaU-tRNA[c]__basal": 0.4872217661553179, "alaV-tRNA[c]__basal": 0.4872217661553179, "alaW-tRNA[c]__basal": 0.5200353317415332, "alaX-tRNA[c]__basal": 0.5200353317415332, "alaT-tRNA[c]__with_aa": 0.46311713877580357, "alaU-tRNA[c]__with_aa": 0.46311713877580357, "alaV-tRNA[c]__with_aa": 0.46311713877580357, "alaW-tRNA[c]__with_aa": 0.5119121105961258, "alaX-tRNA[c]__with_aa": 0.5119121105961258}	{"alaT-tRNA[c]__basal": 0.813166543807284, "alaU-tRNA[c]__basal": 0.813166543807284, "alaV-tRNA[c]__basal": 0.813166543807284, "alaW-tRNA[c]__basal": 0.8678779882963993, "alaX-tRNA[c]__basal": 0.8678779882963993, "alaT-tRNA[c]__with_aa": 0.8269026967848536, "alaU-tRNA[c]__with_aa": 0.8269026967848536, "alaV-tRNA[c]__with_aa": 0.8269026967848536, "alaW-tRNA[c]__with_aa": 0.9140260345923263, "alaX-tRNA[c]__with_aa": 0.9140260345923263}
"ALAS-CPLX[c]"	5	30	3.481494144687059e-07	2265.9283688991973	1921.4215114540057	{"alaT-tRNA[c]": 233.93951548136093, "alaU-tRNA[c]": 233.93951548136093, "alaV-tRNA[c]": 233.93951548136093, "alaW-tRNA[c]": 50.13487651901875, "alaX-tRNA[c]": 50.13487651901875}	{"alaT-tRNA[c]__basal": 0.4751409141574091, "alaU-tRNA[c]__basal": 0.4751409141574091, "alaV-tRNA[c]__basal": 0.4751409141574091, "alaW-tRNA[c]__basal": 0.5617739958556894, "alaX-tRNA[c]__basal": 0.5617739958556894, "alaT-tRNA[c]__with_aa": 0.4172502630629208, "alaU-tRNA[c]__with_aa": 0.4172502630629208, "alaV-tRNA[c]__with_aa": 0.4172502630629208, "alaW-tRNA[c]__with_aa": 0.5108776474098335, "alaX-tRNA[c]__with_aa": 0.5108776474098335}	{"alaT-tRNA[c]__basal": 0.7558039370643659, "alaU-tRNA[c]__basal": 0.7558039370643659, "alaV-tRNA[c]__basal": 0.7558039370643659, "alaW-tRNA[c]__basal": 0.8935825619388149, "alaX-tRNA[c]__basal": 0.8935825619388149, "alaT-tRNA[c]__with_aa": 0.6962786013065959, "alaU-tRNA[c]__with_aa": 0.6962786013065959, "alaV-tRNA[c]__with_aa": 0.6962786013065959, "alaW-tRNA[c]__with_aa": 0.852490778201346, "alaX-tRNA[c]__with_aa": 0.852490778201346}
"ALAS-CPLX[c]"	5	31	3.8563879954480385e-07	3308.0023763406334	1923.5898794335046	{"alaT-tRNA[c]": 274.66121601057165, "alaU-tRNA[c]": 274.66121601057165, "alaV-tRNA[c]": 274.66121601057165, "alaW-tRNA[c]": 66.13354192458243, "alaX-tRNA[c]": 66.13354192458243}	{"alaT-tRNA[c]__basal": 0.3748745508972586, "alaU-tRNA[c]__basal": 0.3748745508972586, "alaV-tRNA[c]__basal": 0.3748745508972586, "alaW-tRNA[c]__basal": 0.49796582600428124, "alaX-tRNA[c]__basal": 0.49796582600428124, "alaT-tRNA[c]__with_aa": 0.32861015405922367, "alaU-tRNA[c]__with_aa": 0.32861015405922367, "alaV-tRNA[c]__with_aa": 0.32861015405922367, "alaW-tRNA[c]__with_aa": 0.45204663032117864, "alaX-tRNA[c]__with_aa": 0.45204663032117864}	{"alaT-tRNA[c]__basal": 0.5894602846302819, "alaU-tRNA[c]__basal": 0.5894602846302819, "alaV-tRNA[c]__basal": 0.5894602846302819, "alaW-tRNA[c]__basal": 0.7830086029620088, "alaX-tRNA[c]__basal": 0.7830086029620088, "alaT-tRNA[c]__with_aa": 0.5406433764824927, "alaU-tRNA[c]__with_aa": 0.5406433764824927, "alaV-tRNA[c]__with_aa": 0.5406433764824927, "alaW-tRNA[c]__with_aa": 0.7437410329528853, "alaX-tRNA[c]__with_aa": 0.7437410329528853}
"ALAS-CPLX[c]"	5	32	2.7932494281864143e-07	1456.6158165513812	1882.550807194252	{"alaT-tRNA[c]": 165.26810962388203, "alaU-tRNA[c]": 165.26810962388203, "alaV-tRNA[c]": 165.26810962388203, "alaW-tRNA[c]": 31.314093221931653, "alaX-tRNA[c]": 31.314093221931653}	{"alaT-tRNA[c]__basal": 0.533703955182213, "alaU-tRNA[c]__basal": 0.533703955182213, "alaV-tRNA[c]__basal": 0.533703955182213, "alaW-tRNA[c]__basal": 0.5578788403307546, "alaX-tRNA[c]__basal": 0.5578788403307546, "alaT-tRNA[c]__with_aa": 0.47186619148331027, "alaU-tRNA[c]__with_aa": 0.47186619148331027, "alaV-tRNA[c]__with_aa": 0.47186619148331027, "alaW-tRNA[c]__with_aa": 0.5108050966399481, "alaX-tRNA[c]__with_aa": 0.5108050966399481}	{"alaT-tRNA[c]__basal": 0.8670820317806592, "alaU-tRNA[c]__basal": 0.8670820317806592, "alaV-tRNA[c]__basal": 0.8670820317806592, "alaW-tRNA[c]__basal": 0.9063676897118792, "alaX-tRNA[c]__basal": 0.9063676897118792, "alaT-tRNA[c]__with_aa": 0.8083537366765282, "alaU-tRNA[c]__with_aa": 0.8083537366765282, "alaV-tRNA[c]__with_aa": 0.8083537366765282, "alaW-tRNA[c]__with_aa": 0.8750597280623439, "alaX-tRNA[c]__with_aa": 0.8750597280623439}
"ALAS-CPLX[c]"	5	33	2.5691380847236935e-07	1285.1982600607917	1192.952420674122	{"alaT-tRNA[c]": 179.0945807870382, "alaU-tRNA[c]": 179.0945807870382, "alaV-tRNA[c]": 179.0945807870382, "alaW-tRNA[c]": 25.316494168062654, "alaX-tRNA[c]": 25.316494168062654}	{"alaT-tRNA[c]__basal": 0.4983029008456471, "alaU-tRNA[c]__basal": 0.4983029008456471, "alaV-tRNA[c]__basal": 0.4983029008456471, "alaW-tRNA[c]__basal": 0.38860630624522235, "alaX-tRNA[c]__basal": 0.38860630624522235, "alaT-tRNA[c]__with_aa": 0.4793929070066162, "alaU-tRNA[c]__with_aa": 0.4793929070066162, "alaV-tRNA[c]__with_aa": 0.4793929070066162, "alaW-tRNA[c]__with_aa": 0.38717815318056176, "alaX-tRNA[c]__with_aa": 0.38717815318056176}	{"alaT-tRNA[c]__basal": 0.8031499669107284, "alaU-tRNA[c]__basal": 0.8031499669107284, "alaV-tRNA[c]__basal": 0.8031499669107284, "alaW-tRNA[c]__basal": 0.626353322424069, "alaX-tRNA[c]__basal": 0.626353322424069, "alaT-tRNA[c]__with_aa": 0.817658651586709, "alaU-tRNA[c]__with_aa": 0.817658651586709, "alaV-tRNA[c]__with_aa": 0.817658651586709, "alaW-tRNA[c]__with_aa": 0.660335646302193, "alaX-tRNA[c]__with_aa": 0.660335646302193}
"ALAS-CPLX[c]"	5	34	8.387495115222908e-07	3409.217778989124	1252.4997966792628	{"alaT-tRNA[c]": 580.1164909282102, "alaU-tRNA[c]": 580.1164909282102, "alaV-tRNA[c]": 580.1164909282102, "alaW-tRNA[c]": 100.76660652301318, "alaX-tRNA[c]": 100.76660652301318}	{"alaT-tRNA[c]__basal": 0.5924330062110177, "alaU-tRNA[c]__basal": 0.5924330062110177, "alaV-tRNA[c]__basal": 0.5924330062110177, "alaW-tRNA[c]__basal": 0.567714882267635, "alaX-tRNA[c]__basal": 0.567714882267635, "alaT-tRNA[c]__with_aa": 0.5598045191014872, "alaU-tRNA[c]__with_aa": 0.5598045191014872, "alaV-tRNA[c]__with_aa": 0.5598045191014872, "alaW-tRNA[c]__with_aa": 0.555576434099459, "alaX-tRNA[c]__with_aa": 0.555576434099459}	{"alaT-tRNA[c]__basal": 0.9260805130768679, "alaU-tRNA[c]__basal": 0.9260805130768679, "alaV-tRNA[c]__basal": 0.9260805130768679, "alaW-tRNA[c]__basal": 0.8874604020605672, "alaX-tRNA[c]__basal": 0.8874604020605672, "alaT-tRNA[c]__with_aa": 0.9160613253015312, "alaU-tRNA[c]__with_aa": 0.9160613253015312, "alaV-tRNA[c]__with_aa": 0.9160613253015312, "alaW-tRNA[c]__with_aa": 0.9091044431901094, "alaX-tRNA[c]__with_aa": 0.9091044431901094}
"ALAS-CPLX[c]"	5	35	2.2675731648817148e-07	959.4680427644772	1037.1622908393317	{"alaT-tRNA[c]": 117.42919156409549, "alaU-tRNA[c]": 117.42919156409549, "alaV-tRNA[c]": 117.42919156409549, "alaW-tRNA[c]": 26.30649280868664, "alaX-tRNA[c]": 26.30649280868664}	{"alaT-tRNA[c]__basal": 0.41719190498658193, "alaU-tRNA[c]__basal": 0.41719190498658193, "alaV-tRNA[c]__basal": 0.41719190498658193, "alaW-tRNA[c]__basal": 0.5156063308946941, "alaX-tRNA[c]__basal": 0.5156063308946941, "alaT-tRNA[c]__with_aa": 0.4138347052948214, "alaU-tRNA[c]__with_aa": 0.4138347052948214, "alaV-tRNA[c]__with_aa": 0.4138347052948214, "alaW-tRNA[c]__with_aa": 0.529659035707181, "alaX-tRNA[c]__with_aa": 0.529659035707181}	{"alaT-tRNA[c]__basal": 0.6816839805551091, "alaU-tRNA[c]__basal": 0.6816839805551091, "alaV-tRNA[c]__basal": 0.6816839805551091, "alaW-tRNA[c]__basal": 0.8425070549577314, "alaX-tRNA[c]__basal": 0.8425070549577314, "alaT-tRNA[c]__with_aa": 0.720925824048182, "alaU-tRNA[c]__with_aa": 0.720925824048182, "alaV-tRNA[c]__with_aa": 0.720925824048182, "alaW-tRNA[c]__with_aa": 0.9226807994184468, "alaX-tRNA[c]__with_aa": 0.9226807994184468}
"ALAS-CPLX[c]"	5	36	4.82285583970611e-07	1776.7888073804681	1245.4891128430281	{"alaT-tRNA[c]": 287.1088093455882, "alaU-tRNA[c]": 287.1088093455882, "alaV-tRNA[c]": 287.1088093455882, "alaW-tRNA[c]": 49.900869281100555, "alaX-tRNA[c]": 49.900869281100555}	{"alaT-tRNA[c]__basal": 0.5778371904068198, "alaU-tRNA[c]__basal": 0.5778371904068198, "alaV-tRNA[c]__basal": 0.5778371904068198, "alaW-tRNA[c]__basal": 0.5540201878731971, "alaX-tRNA[c]__basal": 0.5540201878731971, "alaT-tRNA[c]__with_aa": 0.5493529166804672, "alaU-tRNA[c]__with_aa": 0.5493529166804672, "alaV-tRNA[c]__with_aa": 0.5493529166804672, "alaW-tRNA[c]__with_aa": 0.5454991135792308, "alaX-tRNA[c]__with_aa": 0.5454991135792308}	{"alaT-tRNA[c]__basal": 0.9188703892373948, "alaU-tRNA[c]__basal": 0.9188703892373948, "alaV-tRNA[c]__basal": 0.9188703892373948, "alaW-tRNA[c]__basal": 0.8810590735912501, "alaX-tRNA[c]__basal": 0.8810590735912501, "alaT-tRNA[c]__with_aa": 0.919564350361121, "alaU-tRNA[c]__with_aa": 0.919564350361121, "alaV-tRNA[c]__with_aa": 0.919564350361121, "alaW-tRNA[c]__with_aa": 0.9130972128234381, "alaX-tRNA[c]__with_aa": 0.9130972128234381}
"ALAS-CPLX[c]"	5	37	2.1320379810868903e-07	999.3603509336627	1669.943821698538	{"alaT-tRNA[c]": 120.01568000641555, "alaU-tRNA[c]": 120.01568000641555, "alaV-tRNA[c]": 120.01568000641555, "alaW-tRNA[c]": 16.98713352039585, "alaX-tRNA[c]": 16.98713352039585}	{"alaT-tRNA[c]__basal": 0.5444281147183193, "alaU-tRNA[c]__basal": 0.5444281147183193, "alaV-tRNA[c]__basal": 0.5444281147183193, "alaW-tRNA[c]__basal": 0.4250995086277379, "alaX-tRNA[c]__basal": 0.4250995086277379, "alaT-tRNA[c]__with_aa": 0.49452051081976767, "alaU-tRNA[c]__with_aa": 0.49452051081976767, "alaV-tRNA[c]__with_aa": 0.49452051081976767, "alaW-tRNA[c]__with_aa": 0.3998854961941102, "alaX-tRNA[c]__with_aa": 0.3998854961941102}	{"alaT-tRNA[c]__basal": 0.9055044944371715, "alaU-tRNA[c]__basal": 0.9055044944371715, "alaV-tRNA[c]__basal": 0.9055044944371715, "alaW-tRNA[c]__basal": 0.7070681808929403, "alaX-tRNA[c]__basal": 0.7070681808929403, "alaT-tRNA[c]__with_aa": 0.8746430438332032, "alaU-tRNA[c]__with_aa": 0.8746430438332032, "alaV-tRNA[c]__with_aa": 0.8746430438332032, "alaW-tRNA[c]__with_aa": 0.7072745711035544, "alaX-tRNA[c]__with_aa": 0.7072745711035544}
"ALAS-CPLX[c]"	5	38	2.0325495218081563e-07	1413.2884322853804	2146.438747521157	{"alaT-tRNA[c]": 114.12003711977603, "alaU-tRNA[c]": 114.12003711977603, "alaV-tRNA[c]": 114.12003711977603, "alaW-tRNA[c]": 26.927152877312547, "alaX-tRNA[c]": 26.927152877312547}	{"alaT-tRNA[c]__basal": 0.4184211683119615, "alaU-tRNA[c]__basal": 0.4184211683119615, "alaV-tRNA[c]__basal": 0.4184211683119615, "alaW-tRNA[c]__basal": 0.5446588584740388, "alaX-tRNA[c]__basal": 0.5446588584740388, "alaT-tRNA[c]__with_aa": 0.36123860957863757, "alaU-tRNA[c]__with_aa": 0.36123860957863757, "alaV-tRNA[c]__with_aa": 0.36123860957863757, "alaW-tRNA[c]__with_aa": 0.4869524100400415, "alaX-tRNA[c]__with_aa": 0.4869524100400415}	{"alaT-tRNA[c]__basal": 0.6851165957692892, "alaU-tRNA[c]__basal": 0.6851165957692892, "alaV-tRNA[c]__basal": 0.6851165957692892, "alaW-tRNA[c]__basal": 0.8918038952337153, "alaX-tRNA[c]__basal": 0.8918038952337153, "alaT-tRNA[c]__with_aa": 0.6236132707114851, "alaU-tRNA[c]__with_aa": 0.6236132707114851, "alaV-tRNA[c]__with_aa": 0.6236132707114851, "alaW-tRNA[c]__with_aa": 0.8406780839435457, "alaX-tRNA[c]__with_aa": 0.8406780839435457}
"ALAS-CPLX[c]"	5	39	2.75099555438571e-07	1387.4469386320975	1135.5417915740989	{"alaT-tRNA[c]": 158.29275870916993, "alaU-tRNA[c]": 158.29275870916993, "alaV-tRNA[c]": 158.29275870916993, "alaW-tRNA[c]": 39.1464654626982, "alaX-tRNA[c]": 39.1464654626982}	{"alaT-tRNA[c]__basal": 0.3944985870779759, "alaU-tRNA[c]__basal": 0.3944985870779759, "alaV-tRNA[c]__basal": 0.3944985870779759, "alaW-tRNA[c]__basal": 0.5382074418980516, "alaX-tRNA[c]__basal": 0.5382074418980516, "alaT-tRNA[c]__with_aa": 0.38238785327836183, "alaU-tRNA[c]__with_aa": 0.38238785327836183, "alaV-tRNA[c]__with_aa": 0.38238785327836183, "alaW-tRNA[c]__with_aa": 0.5402728579795424, "alaX-tRNA[c]__with_aa": 0.5402728579795424}	{"alaT-tRNA[c]__basal": 0.6326124905242506, "alaU-tRNA[c]__basal": 0.6326124905242506, "alaV-tRNA[c]__basal": 0.6326124905242506, "alaW-tRNA[c]__basal": 0.8630721950569524, "alaX-tRNA[c]__basal": 0.8630721950569524, "alaT-tRNA[c]__with_aa": 0.6479671718643785, "alaU-tRNA[c]__with_aa": 0.6479671718643785, "alaV-tRNA[c]__with_aa": 0.6479671718643785, "alaW-tRNA[c]__with_aa": 0.915536723173382, "alaX-tRNA[c]__with_aa": 0.915536723173382}
"ALAS-CPLX[c]"	5	40	9.167627717023648e-08	267.6465963057153	1117.6751973993844	{"alaT-tRNA[c]": 14.214466563270118, "alaU-tRNA[c]": 14.214466563270118, "alaV-tRNA[c]": 14.214466563270118, "alaW-tRNA[c]": 2.5646320775414986, "alaX-tRNA[c]": 2.5646320775414986}	{"alaT-tRNA[c]__basal": 0.26954320703073203, "alaU-tRNA[c]__basal": 0.26954320703073203, "alaV-tRNA[c]__basal": 0.26954320703073203, "alaW-tRNA[c]__basal": 0.26828424575442344, "alaX-tRNA[c]__basal": 0.26828424575442344, "alaT-tRNA[c]__with_aa": 0.28947820963719606, "alaU-tRNA[c]__with_aa": 0.28947820963719606, "alaV-tRNA[c]__with_aa": 0.28947820963719606, "alaW-tRNA[c]__with_aa": 0.2983979897858999, "alaX-tRNA[c]__with_aa": 0.2983979897858999}	{"alaT-tRNA[c]__basal": 0.6082668416428028, "alaU-tRNA[c]__basal": 0.6082668416428028, "alaV-tRNA[c]__basal": 0.6082668416428028, "alaW-tRNA[c]__basal": 0.6054632255789111, "alaX-tRNA[c]__basal": 0.6054632255789111, "alaT-tRNA[c]__with_aa": 0.8776317588388572, "alaU-tRNA[c]__with_aa": 0.8776317588388572, "alaV-tRNA[c]__with_aa": 0.8776317588388572, "alaW-tRNA[c]__with_aa": 0.9046434018515411, "alaX-tRNA[c]__with_aa": 0.9046434018515411}
"ALAS-CPLX[c]"	5	41	8.640177353899289e-08	326.20000780199996	1831.052288146189	{"alaT-tRNA[c]": 13.468199048724665, "alaU-tRNA[c]": 13.468199048724665, "alaV-tRNA[c]": 13.468199048724665, "alaW-tRNA[c]": 2.587997403936185, "alaX-tRNA[c]": 2.587997403936185}	{"alaT-tRNA[c]__basal": 0.2907825158568442, "alaU-tRNA[c]__basal": 0.2907825158568442, "alaV-tRNA[c]__basal": 0.2907825158568442, "alaW-tRNA[c]__basal": 0.308239849337682, "alaX-tRNA[c]__basal": 0.308239849337682, "alaT-tRNA[c]__with_aa": 0.2719755076473117, "alaU-tRNA[c]__with_aa": 0.2719755076473117, "alaV-tRNA[c]__with_aa": 0.2719755076473117, "alaW-tRNA[c]__with_aa": 0.29857812286093394, "alaX-tRNA[c]__with_aa": 0.29857812286093394}	{"alaT-tRNA[c]__basal": 0.7017698234940614, "alaU-tRNA[c]__basal": 0.7017698234940614, "alaV-tRNA[c]__basal": 0.7017698234940614, "alaW-tRNA[c]__basal": 0.7439431346567438, "alaX-tRNA[c]__basal": 0.7439431346567438, "alaT-tRNA[c]__with_aa": 0.8183300981365184, "alaU-tRNA[c]__with_aa": 0.8183300981365184, "alaV-tRNA[c]__with_aa": 0.8183300981365184, "alaW-tRNA[c]__with_aa": 0.8984080514126821, "alaX-tRNA[c]__with_aa": 0.8984080514126821}
"ALAS-CPLX[c]"	5	42	1.7292132955065005e-07	570.1725448769469	1359.953452556355	{"alaT-tRNA[c]": 40.68393959693756, "alaU-tRNA[c]": 40.68393959693756, "alaV-tRNA[c]": 40.68393959693756, "alaW-tRNA[c]": 11.48014225478303, "alaX-tRNA[c]": 11.48014225478303}	{"alaT-tRNA[c]__basal": 0.3122683033473032, "alaU-tRNA[c]__basal": 0.3122683033473032, "alaV-tRNA[c]__basal": 0.3122683033473032, "alaW-tRNA[c]__basal": 0.48610038911048936, "alaX-tRNA[c]__basal": 0.48610038911048936, "alaT-tRNA[c]__with_aa": 0.29976410138640286, "alaU-tRNA[c]__with_aa": 0.29976410138640286, "alaV-tRNA[c]__with_aa": 0.29976410138640286, "alaW-tRNA[c]__with_aa": 0.48328773968608374, "alaX-tRNA[c]__with_aa": 0.48328773968608374}	{"alaT-tRNA[c]__basal": 0.5509094246099199, "alaU-tRNA[c]__basal": 0.5509094246099199, "alaV-tRNA[c]__basal": 0.5509094246099199, "alaW-tRNA[c]__basal": 0.8576003130157253, "alaX-tRNA[c]__basal": 0.8576003130157253, "alaT-tRNA[c]__with_aa": 0.5784326306207286, "alaU-tRNA[c]__with_aa": 0.5784326306207286, "alaV-tRNA[c]__with_aa": 0.5784326306207286, "alaW-tRNA[c]__with_aa": 0.9324731346977642, "alaX-tRNA[c]__with_aa": 0.9324731346977642}
